
秒播央视,#genre#
安徽卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000020780/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
江西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000013731/1.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
黑龙江卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000009082/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009082&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
四川卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
贵州卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000003169/1.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
湖北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000001000010355/1.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
辽宁卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000024033/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
广西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000019837/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
重庆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000018937/1.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
东南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
吉林卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000027730/1.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
海南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000023773/1.m3u8?channel-id=ystenlive&Contentid=1000000002000023773&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
云南卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
厦门卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
河南卫视,http://gslbserv.itv.cmvideo.cn:80/7304224304099543804/1.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$2M SD
河北卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
陕西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
山西卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000017827/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/8938598377512027715/1.m3u8?channel-id=ystenlive&Contentid=8938598377512027715&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$2M SD
宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000031451/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031451&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
西藏卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/5559214655508729688/1.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$2M SD
农林卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266003&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/1000000005000266005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266005&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
山东教育卫视,http://gslbserv.itv.cmvideo.cn:80/1000000002000004097/1.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD
超级电视剧,http://gslbserv.itv.cmvideo.cn:80/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
精品大剧,http://gslbserv.itv.cmvideo.cn:80/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
家庭剧场,http://gslbserv.itv.cmvideo.cn:80/6316377948248689070/1.m3u8?channel-id=ystenlive&Contentid=6316377948248689070&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
军旅剧场,http://gslbserv.itv.cmvideo.cn:80/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
古装剧场,http://gslbserv.itv.cmvideo.cn:80/6859053933687922163/1.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
欢乐剧场,http://gslbserv.itv.cmvideo.cn:80/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
东北热剧,http://gslbserv.itv.cmvideo.cn:80/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
惊悚悬疑,http://gslbserv.itv.cmvideo.cn:80/7151256057701199617/1.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
爱情喜剧,http://gslbserv.itv.cmvideo.cn:80/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
热播精选,http://gslbserv.itv.cmvideo.cn:80/7681593242002292003/1.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
明星大片,http://gslbserv.itv.cmvideo.cn:80/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/1000000004000019624/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
黑莓电影,http://gslbserv.itv.cmvideo.cn:80/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
黑莓动画,http://gslbserv.itv.cmvideo.cn:80/1000000004000021734/1.m3u8?channel-id=ystenlive&Contentid=1000000004000021734&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
黑莓动画,http://gslbserv.itv.cmvideo.cn:80/6497762188035533951/1.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
哒啵赛事,http://gslbserv.itv.cmvideo.cn:80/1000000001000003775/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
哒啵赛事,http://gslbserv.itv.cmvideo.cn:80/5320946857686967621/1.m3u8?channel-id=ystenlive&Contentid=5320946857686967621&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
超级电影,http://gslbserv.itv.cmvideo.cn:80/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
动作电影,http://gslbserv.itv.cmvideo.cn:80/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
动作电影,http://gslbserv.itv.cmvideo.cn:80/8103864434730665389/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
超级体育,http://gslbserv.itv.cmvideo.cn:80/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
精品体育,http://gslbserv.itv.cmvideo.cn:80/6460382139625130259/1.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
中国功夫,http://gslbserv.itv.cmvideo.cn:80/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
武搏世界,http://gslbserv.itv.cmvideo.cn:80/1000000005000265001/1.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
超级综艺,http://gslbserv.itv.cmvideo.cn:80/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
金牌综艺,http://gslbserv.itv.cmvideo.cn:80/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
魅力潇湘,http://gslbserv.itv.cmvideo.cn:80/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
炫舞未来,http://gslbserv.itv.cmvideo.cn:80/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
农业致富,http://gslbserv.itv.cmvideo.cn:80/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
军事评论,http://gslbserv.itv.cmvideo.cn:80/5822616274253344775/1.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
精品萌宠,http://gslbserv.itv.cmvideo.cn:80/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
潮妈辣婆,http://gslbserv.itv.cmvideo.cn:80/6516734029835465177/1.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
怡伴健康,http://gslbserv.itv.cmvideo.cn:80/1000000005000266011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266011&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
怡伴健康,http://gslbserv.itv.cmvideo.cn:80/7820874641606664941/1.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
精品纪录,http://gslbserv.itv.cmvideo.cn:80/6298506997017621594/1.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M FHD
睛彩竞技,http://gslbserv.itv.cmvideo.cn:80/3000000020000011528/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
睛彩竞技,http://gslbserv.itv.cmvideo.cn:80/1000000006000270001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270001&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
睛彩青少,http://gslbserv.itv.cmvideo.cn:80/3000000020000031315/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
睛彩青少,http://gslbserv.itv.cmvideo.cn:80/1000000006000270007/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270007&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
睛彩篮球,http://gslbserv.itv.cmvideo.cn:80/3000000020000011529/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
睛彩篮球,http://gslbserv.itv.cmvideo.cn:80/1000000006000270002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270002&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$8M FHD
优漫卡通,http://gslbserv.itv.cmvideo.cn:80/1000000002000010063/1.m3u8?channel-id=ystenlive&Contentid=1000000002000010063&livemode=1&stbId=toShengfen&/PLTV/&mode=0&yw=&$4M SD

🍑极速港台2,#genre#
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华电影,http://cdn8.163189.xyz/163189/lhdy
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
华丽翡翠台,http://o11.163189.xyz/stream/live/hlt/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
天映频道,http://o11.163189.xyz/stream/live/typd/
天映经典,http://o11.163189.xyz/stream/live/ccm/
Astro AOD,http://o11.163189.xyz/stream/live/aod/
Astro 爱奇艺,http://o11.163189.xyz/stream/live/iqiyi/
Astro 欢喜台,http://o11.163189.xyz/stream/live/hxt/
TVB Plus备,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
红牛REDBULL TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
AstroAOD,https://o11.163189.xyz/stream/live/aod/
天映经典,https://o11.163189.xyz/stream/live/ccm/
PLUS,https://o11.163189.xyz/stream/tvb/tvbp/
翡翠,https://o11.163189.xyz/stream/tvb/fct/
华丽1,https://o11.163189.xyz/stream/live/jade/
华丽2,https://o11.163189.xyz/stream/live/hlt/
明珠,https://o11.163189.xyz/stream/tvb/mzt/
星河,https://o11.163189.xyz/stream/live/tvbxh/
千禧,https://o11.163189.xyz/stream/live/tvbc/
TVB翡翠HD,http://120.238.5.44:1698/hls/83/index.m3u8
TVB星河(多音轨字幕),http://120.238.5.44:1698/hls/88/index.m3u8

🚀国际频道(捐赠5元获取频道密码),#genre#

翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台4K,http://o11.163189.xyz/stream/tvb/fct4k/
TVB PLUS,http://o11.163189.xyz/stream/tvb/tvbp/
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
HOY国际财经台,https://cdn11.163189.xyz/163189/hoy76
五星体育,https://cdn15.163189.xyz/163189/wxty
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
TVB星河,https://cdn10.163189.xyz/163189/xinghe/
天映新加坡,https://cdn10.163189.xyz/163189/typd/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
天映频道,http://o11.163189.xyz/stream/live/typd/
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩台,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
ASTRO AOD,http://o11.163189.xyz/stream/live/aod/
ASTRO 欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
纬来电影台,https://smt.1678520.xyz/163189/wldy
纬来戏剧台,https://smt.1678520.xyz/163189/wlxj
纬来体育台,https://smt.1678520.xyz/163189/wlty
龙祥时代,https://smt.1678520.xyz/163189/lxsd
东森电影,https://smt.1678520.xyz/163189/dsdy
东森戏剧,https://smt.1678520.xyz/163189/dsxj
东森洋片,https://smt.1678520.xyz/163189/dsyp
翡翠台,http://222.128.55.152:9080/live/gdfc.m3u8
翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv
翡翠台,http://116.77.33.98:44330/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://111.221.137.234:44330/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
翡翠台,https://epg.pw/stream/b1bedc34e0cd84c712106b10fa7bd2055a46898678c37e35aebe43290c2c8a1f.m3u8
翡翠台,https://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=fct2
翡翠台,https://o11.163189.xyz/stream/tvb/fct/
無綫新聞台,http://15611-huge.cdn-o2.me/live/4b1cb29e33/9ea2b8c5e827/500949.ts
無綫新聞台,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=F6144U&tk=4U04NDOE13ra
無綫新聞台,http://main.light-ott.net:80/play/live.php?extension=ts&mac=00:1A:79:3A:93:FD&stream=1495601
明珠台,http://zwg6818.vicp.net:28000/bysid/2
明珠台,http://116.77.33.98:44330/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://111.221.137.234:44330/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://r.jdshipin.com/jUx8K
明珠台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=mzt
明珠台,https://o11.163189.xyz/stream/tvb/mzt/
明珠台,https://cdn10.163189.xyz/163189/mzt/
TVB Plus,http://zwg6818.vicp.net:28000/bysid/82
TVB Plus,http://74.91.26.218:82/live/j2.m3u8
TVB Plus,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=aCMBgd&tk=SLK5QjnsRiya
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/
TVB Plus,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbp
TVB Plus,https://smt.1678520.xyz/163189/tvbp
Now新聞台,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=TkL6PN&tk=SLK5QjnsRiya
ROCK Action,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=RhYj3n&tk=SLK5QjnsRiya
TVB J1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153396&extension=ts&play_token=ICdnbP1fWe
TVB J1,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153401&extension=ts&play_token=zUkGQ70Vue
华丽翡翠台,http://r.jdshipin.com/thuYX
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
华丽翡翠台,http://o11.163189.xyz/stream/live/jade/
华丽翡翠台,http://o11.163189.xyz/stream/live/hlt/
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Wlt
华丽翡翠台,https://o11.163189.xyz/stream/live/jade/
黃金華劇台,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=Y9kdAm&tk=SLK5QjnsRiya
黃金華劇台,https://cdn10.163189.xyz/163189/hjhjt/
娛樂新聞台,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=OwCNvU&tk=SLK5QjnsRiya
娛樂新聞台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC
娛樂新聞台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571188&extension=ts&play_token=p582OSpABb
星河台,http://183.237.240.235:808/hls/121/index.m3u8
星河台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153506&extension=ts&play_token=miEIuxsBcN
星河台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571186&extension=ts&play_token=HnxccIWiNo
星河台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941620&extension=ts&play_token=TBgeJuh42H
星河台,http://bak.dou.ddns-ip.net/api.php?n=xxxtw&id=5rfJoq&tk=SLK5QjnsRiya
星河台,http://r.jdshipin.com/sXuuD
星河台,https://o11.163189.xyz/stream/live/tvbxh/
ViuTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
寰宇新聞台,http://jnzq.ohoyee.com:9080/live/332123-hyxw.m3u8
寰宇新聞台,http://222.128.55.152:9080/live/hy.m3u8
寰宇新聞台,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=a5BrR5&tk=4U04NDOE13ra
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
天映频道,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941618&extension=ts&play_token=kr082FQvzN
天映频道,https://o11.163189.xyz/stream/live/typd/
星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://xhyx.gz.cn:1698/hls/35/index.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.140/live_freedirect/opentvhd002_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://cm61-10-2-140.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
